Region label,Unit of measure,Commodity,Year,Value
Western Australia,hectares,Wheat,1955,1205600
Tasmania,hectares,Wheat,1955,3000
Northern Territory,hectares,Wheat,1955,0
Australian Capital Territory,hectares,Wheat,1955,0
New South Wales,hectares,Potatoes,1955,5600
Victoria,hectares,Potatoes,1955,17800
Queensland,hectares,Potatoes,1955,3900
South Australia,hectares,Potatoes,1955,2400
Western Australia,hectares,Potatoes,1955,3100
Tasmania,hectares,Potatoes,1955,10600
Northern Territory,hectares,Potatoes,1955,0
Australian Capital Territory,hectares,Potatoes,1955,0
New South Wales,hectares,Barley,1956,21900
Victoria,hectares,Barley,1956,125100
Queensland,hectares,Barley,1956,58900
South Australia,hectares,Barley,1956,421600
Western Australia,hectares,Barley,1956,136400
Tasmania,hectares,Barley,1956,2600
Northern Territory,hectares,Barley,1956,0
Australian Capital Territory,hectares,Barley,1956,0
New South Wales,hectares,Maize,1956,22500
Victoria,hectares,Maize,1956,1400
Queensland,hectares,Maize,1956,50800
South Australia,hectares,Maize,1956,0
Western Australia,hectares,Maize,1956,0
Tasmania,hectares,Maize,1956,0
Northern Territory,hectares,Maize,1956,0
Australian Capital Territory,hectares,Maize,1956,0
New South Wales,hectares,Oats,1956,365100
Victoria,hectares,Oats,1956,352500
Queensland,hectares,Oats,1956,14400
South Australia,hectares,Oats,1956,172000
Western Australia,hectares,Oats,1956,441500
Tasmania,hectares,Oats,1956,11600
Northern Territory,hectares,Oats,1956,0
Australian Capital Territory,hectares,Oats,1956,0
New South Wales,hectares,Wheat,1956,1188700
Victoria,hectares,Wheat,1956,866600
Queensland,hectares,Wheat,1956,235400
South Australia,hectares,Wheat,1956,651200
Western Australia,hectares,Wheat,1956,1169400
Tasmania,hectares,Wheat,1956,2500
Northern Territory,hectares,Wheat,1956,0
Australian Capital Territory,hectares,Wheat,1956,0
New South Wales,hectares,Potatoes,1956,5400
Victoria,hectares,Potatoes,1956,15000
Queensland,hectares,Potatoes,1956,4100
South Australia,hectares,Potatoes,1956,2200
Western Australia,hectares,Potatoes,1956,2800
Tasmania,hectares,Potatoes,1956,8400
Northern Territory,hectares,Potatoes,1956,0
Australian Capital Territory,hectares,Potatoes,1956,0
New South Wales,hectares,Barley,1957,17900
Victoria,hectares,Barley,1957,139700
Queensland,hectares,Barley,1957,53100
South Australia,hectares,Barley,1957,494400
Western Australia,hectares,Barley,1957,139000
Tasmania,hectares,Barley,1957,2900
Northern Territory,hectares,Barley,1957,0
Australian Capital Territory,hectares,Barley,1957,0
New South Wales,hectares,Maize,1957,21500
Victoria,hectares,Maize,1957,1100
Queensland,hectares,Maize,1957,49500
South Australia,hectares,Maize,1957,0
Western Australia,hectares,Maize,1957,0
Tasmania,hectares,Maize,1957,0
Northern Territory,hectares,Maize,1957,0
Australian Capital Territory,hectares,Maize,1957,0
New South Wales,hectares,Oats,1957,170200
Victoria,hectares,Oats,1957,247900
Queensland,hectares,Oats,1957,11100
South Australia,hectares,Oats,1957,172900
Western Australia,hectares,Oats,1957,425500
Tasmania,hectares,Oats,1957,6700
Northern Territory,hectares,Oats,1957,0
Australian Capital Territory,hectares,Oats,1957,0
New South Wales,hectares,Wheat,1957,705100
Victoria,hectares,Wheat,1957,633400
Queensland,hectares,Wheat,1957,145700
South Australia,hectares,Wheat,1957,582100
Western Australia,hectares,Wheat,1957,1118800
Tasmania,hectares,Wheat,1957,1600
Northern Territory,hectares,Wheat,1957,0
Australian Capital Territory,hectares,Wheat,1957,0
New South Wales,hectares,Potatoes,1957,6100
Victoria,hectares,Potatoes,1957,16100
Queensland,hectares,Potatoes,1957,5200
South Australia,hectares,Potatoes,1957,2300
Western Australia,hectares,Potatoes,1957,3500
Tasmania,hectares,Potatoes,1957,7700
Northern Territory,hectares,Potatoes,1957,0
Australian Capital Territory,hectares,Potatoes,1957,0
New South Wales,hectares,Barley,1958,27900
Victoria,hectares,Barley,1958,142300
Queensland,hectares,Barley,1958,69900
South Australia,hectares,Barley,1958,490400
Western Australia,hectares,Barley,1958,124400
Tasmania,hectares,Barley,1958,3400
Northern Territory,hectares,Barley,1958,0
Australian Capital Territory,hectares,Barley,1958,0
New South Wales,hectares,Maize,1958,23300
Victoria,hectares,Maize,1958,1700
Queensland,hectares,Maize,1958,45900
South Australia,hectares,Maize,1958,0
Western Australia,hectares,Maize,1958,0
Tasmania,hectares,Maize,1958,0
Northern Territory,hectares,Maize,1958,0
Australian Capital Territory,hectares,Maize,1958,0
New South Wales,hectares,Oats,1958,289500
Victoria,hectares,Oats,1958,251800
Queensland,hectares,Oats,1958,7700
South Australia,hectares,Oats,1958,173000
Western Australia,hectares,Oats,1958,466800
Tasmania,hectares,Oats,1958,8400
Northern Territory,hectares,Oats,1958,0
Australian Capital Territory,hectares,Oats,1958,0
New South Wales,hectares,Wheat,1958,913500
Victoria,hectares,Wheat,1958,742500
Queensland,hectares,Wheat,1958,186400
South Australia,hectares,Wheat,1958,538800
Western Australia,hectares,Wheat,1958,1196800
Tasmania,hectares,Wheat,1958,2400
Northern Territory,hectares,Wheat,1958,0
Australian Capital Territory,hectares,Wheat,1958,0
New South Wales,hectares,Potatoes,1958,7000
Victoria,hectares,Potatoes,1958,20200
Queensland,hectares,Potatoes,1958,5800
South Australia,hectares,Potatoes,1958,2500
Western Australia,hectares,Potatoes,1958,3400
Tasmania,hectares,Potatoes,1958,8800
Northern Territory,hectares,Potatoes,1958,0
Australian Capital Territory,hectares,Potatoes,1958,0
New South Wales,hectares,Barley,1959,42800
Victoria,hectares,Barley,1959,146800
Queensland,hectares,Barley,1959,100600
South Australia,hectares,Barley,1959,539200
Western Australia,hectares,Barley,1959,130100
Tasmania,hectares,Barley,1959,3800
Northern Territory,hectares,Barley,1959,0
Australian Capital Territory,hectares,Barley,1959,0
New South Wales,hectares,Maize,1959,25200
Victoria,hectares,Maize,1959,1600
Queensland,hectares,Maize,1959,52500
South Australia,hectares,Maize,1959,0
Western Australia,hectares,Maize,1959,0
Tasmania,hectares,Maize,1959,0
Northern Territory,hectares,Maize,1959,0
Australian Capital Territory,hectares,Maize,1959,0
New South Wales,hectares,Oats,1959,457400
Victoria,hectares,Oats,1959,392800
Queensland,hectares,Oats,1959,15800
South Australia,hectares,Oats,1959,194700
Western Australia,hectares,Oats,1959,538100
Tasmania,hectares,Oats,1959,9000
Northern Territory,hectares,Oats,1959,0
Australian Capital Territory,hectares,Oats,1959,0
New South Wales,hectares,Wheat,1959,1286100
Victoria,hectares,Wheat,1959,732500
Queensland,hectares,Wheat,1959,284900
South Australia,hectares,Wheat,1959,569600
Western Australia,hectares,Wheat,1959,1332200
Tasmania,hectares,Wheat,1959,2600
Northern Territory,hectares,Wheat,1959,0
Australian Capital Territory,hectares,Wheat,1959,0
New South Wales,hectares,Potatoes,1959,7100
Victoria,hectares,Potatoes,1959,18700
Queensland,hectares,Potatoes,1959,4700
South Australia,hectares,Potatoes,1959,2500
Western Australia,hectares,Potatoes,1959,2900
Tasmania,hectares,Potatoes,1959,6600
Northern Territory,hectares,Potatoes,1959,0
Australian Capital Territory,hectares,Potatoes,1959,0
New South Wales,hectares,Barley,1960,47900
Victoria,hectares,Barley,1960,112300
Queensland,hectares,Barley,1960,105200
South Australia,hectares,Barley,1960,522000
Western Australia,hectares,Barley,1960,170500
Tasmania,hectares,Barley,1960,5000
Northern Territory,hectares,Barley,1960,0
Australian Capital Territory,hectares,Barley,1960,0
New South Wales,hectares,Maize,1960,20900
Victoria,hectares,Maize,1960,1400
Queensland,hectares,Maize,1960,53600
South Australia,hectares,Maize,1960,0
Western Australia,hectares,Maize,1960,0
Tasmania,hectares,Maize,1960,0
Northern Territory,hectares,Maize,1960,0
Australian Capital Territory,hectares,Maize,1960,0
New South Wales,hectares,Oats,1960,229600
Victoria,hectares,Oats,1960,272400
Queensland,hectares,Oats,1960,8700
South Australia,hectares,Oats,1960,204600
Western Australia,hectares,Oats,1960,502000
Tasmania,hectares,Oats,1960,8900
Northern Territory,hectares,Oats,1960,0
Australian Capital Territory,hectares,Oats,1960,0
New South Wales,hectares,Wheat,1960,1598700
Victoria,hectares,Wheat,1960,914900
Queensland,hectares,Wheat,1960,276500
South Australia,hectares,Wheat,1960,627100
Western Australia,hectares,Wheat,1960,1504900
Tasmania,hectares,Wheat,1960,3300
Northern Territory,hectares,Wheat,1960,0
Australian Capital Territory,hectares,Wheat,1960,0
New South Wales,hectares,Potatoes,1960,7800
Victoria,hectares,Potatoes,1960,19600
Queensland,hectares,Potatoes,1960,5000
South Australia,hectares,Potatoes,1960,2400
Western Australia,hectares,Potatoes,1960,2800
Tasmania,hectares,Potatoes,1960,6300
Northern Territory,hectares,Potatoes,1960,0
Australian Capital Territory,hectares,Potatoes,1960,0
New South Wales,hectares,Barley,1961,76700
Victoria,hectares,Barley,1961,125200
Queensland,hectares,Barley,1961,88800
South Australia,hectares,Barley,1961,629600
Western Australia,hectares,Barley,1961,218800
Tasmania,hectares,Barley,1961,6200
Northern Territory,hectares,Barley,1961,0
Australian Capital Territory,hectares,Barley,1961,0
New South Wales,hectares,Maize,1961,19900
Victoria,hectares,Maize,1961,1200
Queensland,hectares,Maize,1961,63000
South Australia,hectares,Maize,1961,0
Western Australia,hectares,Maize,1961,0
Tasmania,hectares,Maize,1961,0
Northern Territory,hectares,Maize,1961,0
Australian Capital Territory,hectares,Maize,1961,0
New South Wales,hectares,Oats,1961,371300
Victoria,hectares,Oats,1961,337900
Queensland,hectares,Oats,1961,7500
South Australia,hectares,Oats,1961,207300
Western Australia,hectares,Oats,1961,538200
Tasmania,hectares,Oats,1961,9400
Northern Territory,hectares,Oats,1961,0
Australian Capital Territory,hectares,Oats,1961,0
New South Wales,hectares,Wheat,1961,1649500
Victoria,hectares,Wheat,1961,1081200
Queensland,hectares,Wheat,1961,280300
South Australia,hectares,Wheat,1961,797000
Western Australia,hectares,Wheat,1961,1627400
Tasmania,hectares,Wheat,1961,2800
Northern Territory,hectares,Wheat,1961,0
Australian Capital Territory,hectares,Wheat,1961,0
New South Wales,hectares,Potatoes,1961,7400
Victoria,hectares,Potatoes,1961,15700
Queensland,hectares,Potatoes,1961,4900
South Australia,hectares,Potatoes,1961,2100
Western Australia,hectares,Potatoes,1961,2700
Tasmania,hectares,Potatoes,1961,4400
Northern Territory,hectares,Potatoes,1961,0
Australian Capital Territory,hectares,Potatoes,1961,0
New South Wales,hectares,Barley,1962,81200
Victoria,hectares,Barley,1962,91300
Queensland,hectares,Barley,1962,71600
South Australia,hectares,Barley,1962,514300
Western Australia,hectares,Barley,1962,198500
Tasmania,hectares,Barley,1962,7600
Northern Territory,hectares,Barley,1962,0
Australian Capital Territory,hectares,Barley,1962,0
New South Wales,hectares,Maize,1962,20800
Victoria,hectares,Maize,1962,1300
Queensland,hectares,Maize,1962,64500
South Australia,hectares,Maize,1962,0
Western Australia,hectares,Maize,1962,0
Tasmania,hectares,Maize,1962,0
Northern Territory,hectares,Maize,1962,0
Australian Capital Territory,hectares,Maize,1962,0
New South Wales,hectares,Oats,1962,288700
Victoria,hectares,Oats,1962,313400
Queensland,hectares,Oats,1962,10800
South Australia,hectares,Oats,1962,131000
Western Australia,hectares,Oats,1962,498000
Tasmania,hectares,Oats,1962,10900
Northern Territory,hectares,Oats,1962,0
Australian Capital Territory,hectares,Oats,1962,0
New South Wales,hectares,Wheat,1962,1820400
Victoria,hectares,Wheat,1962,1152900
Queensland,hectares,Wheat,1962,303400
South Australia,hectares,Wheat,1962,902100
Western Australia,hectares,Wheat,1962,1772500
Tasmania,hectares,Wheat,1962,6300
Northern Territory,hectares,Wheat,1962,0
Australian Capital Territory,hectares,Wheat,1962,0
New South Wales,hectares,Potatoes,1962,8200
Victoria,hectares,Potatoes,1962,14800
Queensland,hectares,Potatoes,1962,5900
South Australia,hectares,Potatoes,1962,2200
Western Australia,hectares,Potatoes,1962,2800
Tasmania,hectares,Potatoes,1962,4500
Northern Territory,hectares,Potatoes,1962,0
Australian Capital Territory,hectares,Potatoes,1962,0
New South Wales,hectares,Barley,1963,89200
Victoria,hectares,Barley,1963,78600
Queensland,hectares,Barley,1963,60600
South Australia,hectares,Barley,1963,426100
Western Australia,hectares,Barley,1963,157900
Tasmania,hectares,Barley,1963,8000
Northern Territory,hectares,Barley,1963,0
Australian Capital Territory,hectares,Barley,1963,0
New South Wales,hectares,Maize,1963,18800
Victoria,hectares,Maize,1963,1500
Queensland,hectares,Maize,1963,67400
South Australia,hectares,Maize,1963,0
Western Australia,hectares,Maize,1963,0
Tasmania,hectares,Maize,1963,0
Northern Territory,hectares,Maize,1963,0
Australian Capital Territory,hectares,Maize,1963,0
New South Wales,hectares,Oats,1963,286500
Victoria,hectares,Oats,1963,377200
Queensland,hectares,Oats,1963,11000
South Australia,hectares,Oats,1963,168200
Western Australia,hectares,Oats,1963,476500
Tasmania,hectares,Oats,1963,12600
Northern Territory,hectares,Oats,1963,0
Australian Capital Territory,hectares,Oats,1963,0
New South Wales,hectares,Wheat,1963,2026800
Victoria,hectares,Wheat,1963,1264600
Queensland,hectares,Wheat,1963,371900
South Australia,hectares,Wheat,1963,1050200
Western Australia,hectares,Wheat,1963,1944100
Tasmania,hectares,Wheat,1963,6200
Northern Territory,hectares,Wheat,1963,0
Australian Capital Territory,hectares,Wheat,1963,0
New South Wales,hectares,Potatoes,1963,11100
Victoria,hectares,Potatoes,1963,17400
Queensland,hectares,Potatoes,1963,6900
South Australia,hectares,Potatoes,1963,2400
Western Australia,hectares,Potatoes,1963,2600
Tasmania,hectares,Potatoes,1963,5600
Northern Territory,hectares,Potatoes,1963,0
Australian Capital Territory,hectares,Potatoes,1963,0
New South Wales,hectares,Barley,1964,85600
Victoria,hectares,Barley,1964,76900
Queensland,hectares,Barley,1964,71200
South Australia,hectares,Barley,1964,454500
Western Australia,hectares,Barley,1964,120600
Tasmania,hectares,Barley,1964,5600
Northern Territory,hectares,Barley,1964,0
Australian Capital Territory,hectares,Barley,1964,0
New South Wales,hectares,Maize,1964,18100
Victoria,hectares,Maize,1964,1400
Queensland,hectares,Maize,1964,68100
South Australia,hectares,Maize,1964,0
Western Australia,hectares,Maize,1964,0
Tasmania,hectares,Maize,1964,0
Northern Territory,hectares,Maize,1964,0
Australian Capital Territory,hectares,Maize,1964,0
New South Wales,hectares,Oats,1964,321300
Victoria,hectares,Oats,1964,368300
Queensland,hectares,Oats,1964,12600
South Australia,hectares,Oats,1964,202600
Western Australia,hectares,Oats,1964,455200
Tasmania,hectares,Oats,1964,12300
Northern Territory,hectares,Oats,1964,0
Australian Capital Territory,hectares,Oats,1964,0
New South Wales,hectares,Wheat,1964,2008800
Victoria,hectares,Wheat,1964,1258200
Queensland,hectares,Wheat,1964,379400
South Australia,hectares,Wheat,1964,1134100
Western Australia,hectares,Wheat,1964,1878000
Tasmania,hectares,Wheat,1964,7100
Northern Territory,hectares,Wheat,1964,0
Australian Capital Territory,hectares,Wheat,1964,0
New South Wales,hectares,Potatoes,1964,9900
Victoria,hectares,Potatoes,1964,16000
Queensland,hectares,Potatoes,1964,6400
South Australia,hectares,Potatoes,1964,2200
Western Australia,hectares,Potatoes,1964,2400
Tasmania,hectares,Potatoes,1964,4400
Northern Territory,hectares,Potatoes,1964,0
Australian Capital Territory,hectares,Potatoes,1964,0
New South Wales,hectares,Barley,1965,96700
Victoria,hectares,Barley,1965,75700
Queensland,hectares,Barley,1965,91200
South Australia,hectares,Barley,1965,443000
Western Australia,hectares,Barley,1965,122500
Tasmania,hectares,Barley,1965,6300
Northern Territory,hectares,Barley,1965,0
Australian Capital Territory,hectares,Barley,1965,0
New South Wales,hectares,Maize,1965,16900
Victoria,hectares,Maize,1965,1000
Queensland,hectares,Maize,1965,62000
South Australia,hectares,Maize,1965,0
Western Australia,hectares,Maize,1965,0
Tasmania,hectares,Maize,1965,0
Northern Territory,hectares,Maize,1965,0
